id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,days_since_prev_campaign_contact,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed
id_32940,33,management,single,tertiary,no,2096,no,no,cellular,8,aug,387,6,,0,unknown,0
id_41562,38,management,married,secondary,no,9047,yes,no,cellular,21,nov,520,1,95,2,other,0
id_20728,41,blue-collar,married,secondary,no,1069,yes,no,cellular,11,may,134,3,357,1,failure,0
id_39368,35,admin.,married,tertiary,no,16,no,yes,cellular,2,jun,274,1,92,2,failure,0
id_19625,26,technician,married,secondary,no,370,yes,no,unknown,19,may,186,2,,0,unknown,0
id_7262,34,admin.,single,secondary,no,242,yes,no,cellular,6,may,171,1,,0,unknown,0
id_28610,32,management,married,tertiary,no,1677,yes,no,cellular,12,aug,269,7,,0,unknown,0
id_44930,28,unemployed,single,secondary,no,27,no,no,cellular,28,jan,157,1,,0,unknown,0
id_17770,80,housemaid,married,primary,no,-2,no,no,cellular,18,aug,72,1,,0,unknown,0
id_37395,26,blue-collar,single,primary,no,167,yes,no,cellular,8,jul,221,1,,0,unknown,0
id_34503,27,blue-collar,single,secondary,no,589,yes,yes,unknown,27,may,173,1,,0,unknown,0
id_25542,38,management,single,tertiary,no,471,no,no,cellular,5,feb,300,2,,0,unknown,0
id_16145,52,management,married,secondary,no,640,yes,no,cellular,23,jul,209,1,,0,unknown,0
id_10439,36,management,married,primary,no,3757,no,yes,cellular,17,jul,242,1,,0,unknown,0
id_4037,52,housemaid,married,secondary,no,-5,no,yes,cellular,7,jul,85,1,,0,unknown,0
id_38189,37,blue-collar,married,unknown,no,620,yes,no,cellular,11,may,168,1,,0,unknown,0
id_8880,60,retired,married,secondary,no,-210,yes,no,unknown,23,may,,2,,0,unknown,0
id_21578,53,housemaid,divorced,primary,no,125,no,no,unknown,13,sep,66,1,,0,unknown,0
id_24792,53,housemaid,divorced,primary,no,1190,no,no,unknown,18,jun,53,3,,0,unknown,0
id_11578,31,services,single,secondary,no,186,yes,no,cellular,6,may,159,1,,0,unknown,0
id_37330,42,self-employed,married,tertiary,no,1197,no,no,unknown,11,jun,55,1,,0,unknown,0
id_8071,36,management,married,tertiary,no,323,no,no,cellular,11,jan,242,2,,0,unknown,0
id_30241,33,management,single,tertiary,no,710,yes,no,cellular,7,apr,263,2,224,22,failure,0
id_35947,42,self-employed,married,primary,no,374,no,no,cellular,29,aug,99,11,,0,unknown,0
id_6883,59,retired,married,secondary,no,54,no,no,unknown,5,jun,397,1,,0,unknown,0
id_43114,32,blue-collar,married,secondary,no,7,yes,yes,unknown,20,may,100,1,,0,unknown,0
id_26055,31,admin.,divorced,secondary,no,563,no,yes,cellular,7,jul,464,1,,0,unknown,0
id_30373,33,management,single,tertiary,no,2409,yes,no,unknown,21,may,160,2,,0,unknown,0
id_28676,33,management,single,tertiary,no,4777,yes,no,cellular,15,may,173,1,277,1,failure,0
id_25827,57,retired,married,primary,no,4011,no,no,cellular,26,mar,161,2,116,4,failure,0
id_32228,46,self-employed,married,secondary,no,1,no,yes,telephone,25,jul,165,2,,0,unknown,0
id_35700,34,admin.,divorced,secondary,no,532,no,no,cellular,15,may,662,1,312,3,failure,1
id_42932,34,management,single,secondary,no,6804,yes,no,telephone,6,feb,151,8,273,7,failure,0
id_15586,40,admin.,divorced,secondary,no,210,no,no,unknown,7,jan,169,1,,0,unknown,0
id_38810,47,blue-collar,married,unknown,no,78,no,no,unknown,20,jun,34,5,,0,unknown,0
id_29393,61,retired,married,secondary,no,8123,yes,yes,cellular,18,aug,82,7,,0,unknown,0
id_34757,43,technician,married,primary,no,719,yes,no,unknown,14,may,141,1,,0,unknown,0
id_29523,32,management,divorced,tertiary,no,158,yes,no,cellular,12,aug,131,2,,0,unknown,0
id_18826,57,retired,divorced,primary,no,78,yes,no,unknown,5,may,109,1,,0,unknown,0
id_15388,44,services,married,secondary,no,563,yes,no,cellular,9,feb,77,4,256,7,failure,0
id_37051,44,management,divorced,secondary,no,365,yes,no,unknown,19,may,83,7,,0,unknown,0
id_35385,46,management,married,secondary,no,-24,yes,no,cellular,6,may,302,1,,0,unknown,0
id_36367,34,admin.,married,tertiary,no,796,yes,no,cellular,8,mar,272,2,,0,unknown,0
id_14021,42,entrepreneur,married,primary,no,-1,yes,no,unknown,30,may,224,9,,0,unknown,0
id_18150,38,technician,married,secondary,no,22,yes,no,cellular,11,may,128,3,342,4,failure,0
id_24904,49,technician,divorced,secondary,no,3,no,no,cellular,29,aug,42,2,,0,unknown,0
id_9323,26,student,single,tertiary,no,504,yes,no,cellular,6,may,48,1,,0,unknown,0
id_12585,30,management,married,tertiary,no,336,no,no,cellular,12,may,521,2,,0,unknown,0
id_6471,50,admin.,married,secondary,no,3061,yes,no,telephone,15,jul,145,2,,0,unknown,0
id_43583,42,unknown,single,unknown,no,1234,no,no,unknown,20,jun,41,4,,0,unknown,0
id_21872,36,blue-collar,single,secondary,no,205,yes,no,cellular,5,may,21,6,,0,unknown,0
id_27294,42,services,married,secondary,no,1319,yes,no,cellular,11,may,296,1,,0,unknown,0
id_3007,56,retired,divorced,primary,no,49,no,no,unknown,19,jun,167,3,,0,unknown,0
id_24643,51,blue-collar,married,secondary,no,-5,yes,no,unknown,5,may,158,2,,0,unknown,0
id_12472,27,management,single,tertiary,no,536,no,no,cellular,15,oct,242,1,105,1,success,1
id_20383,34,management,single,tertiary,no,5277,no,no,cellular,21,nov,282,1,,0,unknown,0
id_35228,55,blue-collar,married,secondary,no,1772,yes,no,unknown,20,jun,257,1,,0,unknown,0
id_17924,47,management,married,tertiary,no,14,no,no,cellular,25,jul,195,2,,0,unknown,0
id_17318,26,management,single,tertiary,no,2508,no,no,cellular,18,aug,128,1,82,3,failure,0
id_41382,50,services,divorced,secondary,no,224,yes,no,unknown,7,may,157,3,,0,unknown,0
id_32801,34,blue-collar,married,secondary,no,671,yes,no,unknown,29,may,146,2,,0,unknown,0
id_31922,47,services,married,secondary,no,386,yes,no,unknown,23,may,71,4,,0,unknown,0
id_34221,42,blue-collar,married,primary,no,444,yes,no,cellular,1,apr,199,1,,0,unknown,0
id_40469,46,technician,married,secondary,no,1994,no,no,cellular,4,may,233,5,,0,unknown,1
id_9492,44,self-employed,married,secondary,no,263,yes,no,cellular,8,may,105,1,360,2,failure,0
id_37469,29,blue-collar,single,secondary,no,5,no,no,cellular,16,apr,165,2,182,3,other,0
id_25719,54,technician,divorced,secondary,no,-371,no,no,cellular,22,jul,246,4,,0,unknown,0
id_39097,50,technician,single,secondary,no,540,yes,no,cellular,17,apr,89,1,,0,unknown,0
id_41475,38,blue-collar,single,secondary,no,1163,yes,no,unknown,23,may,239,3,,0,unknown,0
id_22307,46,technician,married,secondary,no,5102,no,no,cellular,23,sep,192,1,,0,unknown,0
id_1394,31,student,married,tertiary,no,389,yes,no,unknown,26,may,40,3,,0,unknown,0
id_26735,47,management,married,tertiary,no,1089,yes,yes,cellular,13,oct,1234,2,,0,unknown,1
id_16686,48,management,divorced,secondary,no,7,yes,no,cellular,17,nov,269,1,,0,unknown,0
id_9464,48,admin.,single,unknown,no,310,yes,no,cellular,11,may,298,5,,0,unknown,0
id_4134,30,services,married,secondary,no,1273,yes,no,unknown,23,may,458,1,,0,unknown,0
id_10774,31,blue-collar,married,secondary,no,3513,yes,no,cellular,20,nov,199,2,184,2,failure,0
id_8778,54,self-employed,married,primary,no,4575,no,no,telephone,30,jul,84,2,,0,unknown,0
id_42885,32,management,married,tertiary,no,687,no,no,cellular,12,aug,86,2,,0,unknown,0
id_11137,45,management,married,tertiary,no,2,no,no,cellular,18,nov,175,2,,0,unknown,0
id_5732,25,admin.,single,primary,no,28,yes,no,cellular,18,may,297,2,,0,unknown,0
id_39586,,blue-collar,married,secondary,no,441,yes,no,unknown,23,may,201,3,,0,unknown,0
id_9568,35,management,single,tertiary,no,945,yes,no,cellular,24,jul,183,1,,0,unknown,0
id_43031,36,admin.,married,secondary,no,3189,yes,no,unknown,13,may,510,1,,0,unknown,0
id_60,28,technician,single,secondary,no,311,yes,no,unknown,13,may,218,1,,0,unknown,0
id_3776,39,management,married,secondary,no,3020,yes,no,cellular,8,may,289,3,172,2,failure,0
id_41337,50,technician,single,secondary,no,1242,no,no,cellular,29,apr,110,2,198,2,failure,0
id_22525,28,student,single,tertiary,no,463,no,no,unknown,26,may,384,1,,0,unknown,0
id_11809,31,services,married,secondary,no,928,no,yes,cellular,24,jul,148,2,,0,unknown,0
id_41290,25,student,single,unknown,no,851,yes,no,unknown,28,may,679,2,,0,unknown,1
id_45011,28,blue-collar,single,secondary,no,301,yes,no,cellular,25,jul,212,1,,0,unknown,0
id_5607,56,retired,married,secondary,no,3949,no,no,cellular,19,nov,134,1,170,2,failure,0
id_33970,45,technician,single,secondary,no,56,yes,no,unknown,11,jun,88,19,,0,unknown,0
id_26826,46,unemployed,divorced,primary,no,756,no,no,unknown,30,may,490,4,,0,unknown,0
id_44798,46,management,divorced,tertiary,no,1672,yes,no,unknown,3,jun,,1,,0,unknown,0
id_29073,47,housemaid,divorced,primary,no,2291,no,no,unknown,17,jun,226,1,,0,unknown,0
id_18279,53,management,married,tertiary,no,2579,no,no,cellular,17,nov,412,1,,0,unknown,0
id_24682,33,blue-collar,divorced,secondary,no,717,yes,no,cellular,6,may,193,1,344,2,other,0
id_7261,34,management,divorced,tertiary,no,609,no,no,cellular,26,aug,127,2,,0,unknown,0
id_2238,41,blue-collar,married,primary,no,-87,no,yes,cellular,23,jul,176,4,,0,unknown,0
id_34546,58,retired,divorced,secondary,no,2,no,no,unknown,17,jun,455,5,,0,unknown,0
id_12029,37,management,divorced,tertiary,no,14934,no,no,cellular,23,jul,172,1,,0,unknown,0
id_43517,46,blue-collar,married,primary,no,877,yes,no,unknown,9,may,121,2,,0,unknown,0
id_3099,38,services,divorced,secondary,no,896,yes,no,cellular,20,nov,31,1,171,1,failure,0
id_16272,42,admin.,single,tertiary,no,1459,yes,no,unknown,30,may,69,1,,0,unknown,0
id_4945,27,blue-collar,single,secondary,no,2360,yes,no,unknown,28,may,226,1,,0,unknown,0
id_29999,36,management,divorced,tertiary,no,632,yes,no,cellular,8,may,292,2,343,1,other,0
id_6104,38,management,married,tertiary,no,584,yes,no,cellular,11,jul,159,2,,0,unknown,0
id_38181,25,blue-collar,married,secondary,no,785,yes,no,unknown,27,may,756,2,,0,unknown,0
id_35072,33,blue-collar,married,primary,no,2201,no,no,cellular,21,nov,405,2,172,2,failure,0
id_3320,33,management,single,tertiary,no,29,yes,no,cellular,14,jul,143,3,,0,unknown,0
id_10148,28,services,married,secondary,no,100,no,no,cellular,16,jul,74,2,,0,unknown,0
id_42639,42,management,single,unknown,no,834,yes,no,unknown,12,may,615,3,,0,unknown,0
id_23065,46,blue-collar,married,secondary,no,1121,no,yes,unknown,19,jun,800,1,,0,unknown,0
id_31531,28,self-employed,single,tertiary,no,163,no,no,cellular,30,apr,403,1,,0,unknown,1
id_623,27,management,single,tertiary,no,587,no,no,cellular,4,jun,115,3,,0,unknown,0
id_9879,33,technician,married,secondary,no,15483,no,no,cellular,14,apr,468,1,,0,unknown,1
id_6746,32,blue-collar,single,secondary,no,19,yes,no,unknown,29,may,203,9,,0,unknown,0
id_28385,28,admin.,single,secondary,no,191,no,no,telephone,2,feb,279,1,,0,unknown,0
id_10169,53,retired,married,primary,no,1945,no,no,cellular,2,mar,233,2,123,5,failure,1
id_6705,57,blue-collar,divorced,secondary,no,162,yes,no,unknown,14,may,358,2,,0,unknown,0
id_6991,28,technician,married,secondary,no,794,no,no,cellular,19,nov,744,1,,0,unknown,0
id_42103,31,technician,married,tertiary,no,573,yes,no,cellular,19,nov,67,1,,0,unknown,0
id_8034,39,management,married,tertiary,no,7253,yes,no,cellular,20,apr,421,2,,0,unknown,0
id_30080,39,blue-collar,married,secondary,no,-200,yes,no,cellular,8,may,122,2,,0,unknown,0
id_1807,35,services,married,secondary,no,-359,yes,no,telephone,31,jul,17,33,,0,unknown,0
id_1106,49,services,single,secondary,no,-3,yes,yes,cellular,5,may,350,1,,0,unknown,0
id_4233,37,blue-collar,married,unknown,no,601,yes,no,unknown,23,may,777,2,,0,unknown,0
id_17272,36,services,single,secondary,no,310,yes,no,cellular,14,jul,623,3,,0,unknown,0
id_41729,39,management,married,tertiary,no,52531,no,no,cellular,21,aug,139,11,,0,unknown,0
id_22141,53,blue-collar,divorced,secondary,no,1908,yes,yes,cellular,7,apr,220,1,253,2,failure,0
id_13694,20,services,single,secondary,no,398,yes,no,unknown,13,may,89,1,,0,unknown,0
id_31081,47,admin.,single,secondary,no,-55,no,no,unknown,17,jun,123,1,,0,unknown,0
id_34948,44,admin.,single,tertiary,no,468,yes,no,cellular,6,apr,497,1,,0,unknown,0
id_3889,56,retired,married,secondary,no,5315,no,no,cellular,3,jun,210,1,,0,unknown,1
id_3579,44,management,married,tertiary,no,11754,no,no,cellular,7,aug,336,2,,0,unknown,0
id_29715,29,blue-collar,married,unknown,no,486,yes,no,unknown,8,may,173,1,,0,unknown,0
id_41821,29,blue-collar,married,secondary,no,602,yes,no,unknown,16,jun,166,2,,0,unknown,0
id_10980,53,services,married,secondary,no,620,yes,no,cellular,20,apr,538,3,,0,unknown,0
id_42552,33,management,single,tertiary,no,384,yes,no,cellular,29,aug,166,2,,0,unknown,0
id_5741,29,admin.,single,secondary,no,358,yes,no,unknown,15,may,113,2,,0,unknown,0
id_12848,25,student,single,secondary,no,302,no,no,cellular,26,may,225,2,,0,unknown,1
id_14968,43,blue-collar,married,secondary,no,1144,yes,no,unknown,22,oct,675,1,,0,unknown,1
id_15874,50,blue-collar,married,primary,no,5364,yes,no,unknown,21,may,250,3,,0,unknown,0
id_43718,57,admin.,married,secondary,no,3928,no,no,cellular,11,oct,135,3,363,1,failure,0
id_40738,30,services,single,secondary,no,76,yes,no,cellular,6,may,793,1,334,3,other,0
id_7567,24,admin.,married,secondary,no,710,yes,yes,unknown,6,jun,1295,2,,0,unknown,1
id_4614,33,entrepreneur,single,tertiary,no,717,yes,no,unknown,12,may,169,4,,0,unknown,0
id_24885,32,management,married,tertiary,no,97,yes,no,cellular,17,jul,68,1,,0,unknown,0
id_2673,28,technician,single,secondary,yes,-1047,yes,no,unknown,6,jun,716,2,,0,unknown,1
id_28886,58,blue-collar,married,secondary,no,13713,no,no,telephone,7,jul,118,6,,0,unknown,0
id_24836,45,blue-collar,married,secondary,no,239,yes,yes,unknown,14,may,348,2,,0,unknown,0
id_30436,56,admin.,married,secondary,no,130,no,no,telephone,29,jul,142,8,,0,unknown,0
id_37891,30,student,single,tertiary,no,3097,no,no,cellular,2,jun,114,2,,0,unknown,0
id_23681,44,blue-collar,married,secondary,no,1311,yes,no,unknown,30,may,153,3,,0,unknown,0
id_15636,42,services,married,secondary,no,2345,no,no,unknown,16,jun,171,3,,0,unknown,0
id_25884,20,management,single,tertiary,no,1000,yes,no,cellular,30,mar,110,2,,0,unknown,0
id_31603,40,blue-collar,married,primary,no,942,yes,no,unknown,29,may,232,3,,0,unknown,0
id_29047,34,housemaid,single,secondary,no,1012,yes,no,cellular,18,may,991,1,347,2,success,1
id_18045,36,admin.,divorced,tertiary,no,191,yes,no,cellular,29,jan,54,1,,0,unknown,0
id_14413,28,admin.,married,secondary,no,-202,yes,no,unknown,12,may,300,4,,0,unknown,0
id_2740,36,blue-collar,divorced,secondary,no,177,yes,no,cellular,15,may,86,1,368,5,failure,0
id_15159,26,blue-collar,single,secondary,no,384,no,no,cellular,3,jun,854,1,,0,unknown,1
id_21782,32,blue-collar,single,tertiary,no,1828,no,no,cellular,14,oct,169,2,,0,unknown,0
id_38419,35,technician,married,secondary,no,631,no,yes,cellular,4,feb,132,3,244,1,other,0
id_7870,32,student,single,tertiary,no,700,no,no,cellular,28,jan,398,1,,0,unknown,0
id_30097,54,admin.,married,secondary,no,3787,no,no,unknown,21,may,676,6,,0,unknown,0
id_31333,34,blue-collar,single,primary,no,,yes,no,cellular,28,jul,,3,,0,unknown,0
id_24085,43,technician,married,secondary,no,394,yes,no,cellular,17,apr,266,4,,0,unknown,0
id_33045,52,management,married,tertiary,no,1595,no,no,cellular,19,nov,369,2,,0,unknown,0
id_29724,34,blue-collar,married,primary,no,,yes,no,cellular,5,may,124,1,349,2,failure,0
id_25168,28,blue-collar,single,secondary,no,155,yes,no,unknown,9,may,26,1,,0,unknown,0
id_29246,53,management,married,secondary,no,-3,no,no,cellular,30,jul,244,3,,0,unknown,0
id_35795,48,blue-collar,married,secondary,no,328,no,no,unknown,4,jul,184,1,,0,unknown,0
id_25990,41,management,married,tertiary,no,5496,yes,no,cellular,19,aug,401,6,,0,unknown,0
id_13156,45,blue-collar,married,primary,no,-238,yes,no,telephone,10,jul,92,1,,0,unknown,0
id_17650,41,technician,married,secondary,no,238,no,no,cellular,19,aug,299,2,,0,unknown,0
id_5351,43,admin.,married,secondary,no,-147,yes,no,unknown,23,may,1029,9,,0,unknown,0
id_20530,33,admin.,divorced,secondary,no,-218,no,yes,cellular,31,jul,106,4,,0,unknown,0
id_4557,44,management,married,secondary,no,-3,no,no,cellular,6,aug,302,4,,0,unknown,0
id_13984,33,blue-collar,married,primary,yes,-746,yes,no,unknown,8,may,204,1,,0,unknown,0
id_12132,31,blue-collar,married,primary,no,-108,yes,no,unknown,27,may,238,1,,0,unknown,0
id_36001,28,admin.,married,secondary,no,128,yes,yes,unknown,9,may,328,4,,0,unknown,0
id_43904,24,services,single,secondary,no,430,yes,no,unknown,23,may,115,2,,0,unknown,0
id_16068,37,admin.,married,primary,no,444,yes,no,cellular,8,may,366,2,,0,unknown,0
id_5994,35,admin.,single,secondary,no,10044,yes,no,cellular,20,nov,85,2,184,1,other,0
id_6437,27,blue-collar,single,secondary,no,-163,yes,no,unknown,4,jun,378,1,,0,unknown,0
id_26075,29,admin.,married,secondary,no,-1045,yes,no,unknown,20,jun,149,2,,0,unknown,0
id_21948,27,management,single,tertiary,no,116,yes,no,unknown,28,may,124,2,,0,unknown,0
id_44695,37,services,married,secondary,no,648,no,no,unknown,9,jun,228,2,,0,unknown,0
id_30036,58,retired,married,primary,no,3,no,no,cellular,27,aug,77,23,,0,unknown,0
id_20036,49,admin.,married,secondary,no,-4,no,no,cellular,30,apr,566,1,,0,unknown,1
id_42035,48,technician,divorced,secondary,no,788,yes,no,cellular,7,aug,305,3,,0,unknown,0
id_39422,23,blue-collar,married,secondary,no,556,yes,yes,unknown,27,may,293,2,,0,unknown,0
id_26388,67,management,married,unknown,no,2146,yes,no,cellular,26,may,135,2,90,11,success,1
id_23011,50,blue-collar,married,primary,no,2215,yes,no,unknown,15,may,131,1,,0,unknown,0
id_34486,42,blue-collar,married,primary,no,903,yes,no,unknown,9,jun,195,1,,0,unknown,0
id_25138,26,management,single,tertiary,no,220,yes,no,cellular,5,may,856,1,,0,unknown,0
id_32035,34,management,single,tertiary,no,6245,yes,no,cellular,15,may,81,3,371,2,failure,0
id_12202,42,blue-collar,married,secondary,no,-431,yes,no,cellular,19,nov,293,2,,0,unknown,0
id_9811,54,entrepreneur,married,unknown,no,3,no,no,cellular,20,nov,84,1,,0,unknown,0
id_38594,45,management,married,tertiary,no,370,no,no,cellular,9,jul,67,3,,0,unknown,0
id_13636,57,housemaid,divorced,primary,no,1193,no,no,cellular,13,aug,141,1,,0,unknown,0
id_43092,30,management,married,tertiary,no,-4,no,no,cellular,28,aug,212,6,,0,unknown,0
id_39304,32,technician,married,unknown,no,205,yes,no,unknown,19,may,221,1,,0,unknown,0
id_44523,38,blue-collar,married,primary,no,1137,yes,no,unknown,27,may,53,1,,0,unknown,0
id_7553,29,admin.,married,tertiary,no,-1,yes,yes,cellular,10,jul,139,1,,0,unknown,0
id_27292,41,management,divorced,tertiary,no,1048,no,no,unknown,12,jun,108,3,,0,unknown,0
id_1982,28,technician,single,tertiary,no,377,yes,no,cellular,14,may,62,1,350,1,other,0
id_27022,58,technician,divorced,secondary,no,-308,yes,no,cellular,14,jul,48,4,,0,unknown,0
id_33042,25,blue-collar,,secondary,no,534,yes,no,cellular,9,feb,267,5,252,2,failure,0
id_22484,56,blue-collar,married,secondary,no,2556,no,no,unknown,20,jun,13,6,,0,unknown,0
id_9639,26,management,single,tertiary,no,-686,yes,no,cellular,29,jul,191,9,,0,unknown,0
id_33169,38,blue-collar,married,primary,no,46,yes,no,cellular,15,may,224,2,365,5,other,0
id_34202,43,technician,married,secondary,no,0,no,no,cellular,4,aug,230,1,,0,unknown,0
id_20685,45,technician,married,secondary,no,-224,yes,no,cellular,11,jul,283,2,,0,unknown,0
id_7590,39,blue-collar,married,secondary,no,2683,no,no,unknown,20,jun,38,12,,0,unknown,0
id_28049,59,blue-collar,married,primary,no,61,yes,no,cellular,15,may,168,4,,0,unknown,0
id_182,28,unknown,single,secondary,no,1502,no,no,cellular,28,jan,63,1,,0,unknown,0
id_40335,43,blue-collar,married,primary,no,-3,yes,no,telephone,5,may,408,2,350,1,failure,0
